index,true_label,model_prob,local_fidelity_r2
20616,1,0.9884470105171204,0.8762259052311758
20656,0,0.1007046103477478,0.8571757488046283
20701,0,0.1080583855509758,0.8644766623051137
20707,0,0.10683490335941315,0.8607096850091475
20751,1,0.08941518515348434,0.8710676607629538
20785,1,0.7026142477989197,0.8581545896878757
20799,1,0.3235488533973694,0.8496474991407628
20808,0,0.08143620193004608,0.8586405603427911
21003,0,0.08430308103561401,0.8715052078430083
21014,0,0.08634963631629944,0.8567516819325803
21032,0,0.05312950536608696,0.8594393897063684
21114,1,0.30690494179725647,0.8440181983893625
21251,0,0.11464046686887741,0.8703154323311706
21311,0,0.1077919751405716,0.8466913727832771
21339,0,0.1906142383813858,0.8542666119494543
21404,0,0.04271426051855087,0.8724187834329149
21490,0,0.25270771980285645,0.8543093835109614
21598,0,0.011991340667009354,0.8533021954291378
21651,0,0.2966158092021942,0.8532019630707175
21714,0,0.20438846945762634,0.8614600100659399
21729,0,0.5099059343338013,0.8612790479014231
21738,1,0.3564462661743164,0.8734188754935397
21739,0,0.16538357734680176,0.8687695570404418
21789,0,0.851614773273468,0.8697627357479611
21917,0,0.35736122727394104,0.8413252911957398
21922,0,0.7676485776901245,0.8641047618525152
21996,0,0.45339083671569824,0.8747181003661464
22061,0,0.02239835634827614,0.8545591321249902
22101,1,0.38051700592041016,0.8424897587041047
22178,0,0.12045705318450928,0.8668231089245136
22244,1,0.8359711170196533,0.8698723154572952
22293,0,0.18059563636779785,0.8394692954715415
22338,0,0.012702151201665401,0.8420696716664191
22454,1,0.2734220027923584,0.8687020512232173
22616,0,0.4799542725086212,0.8516036333808059
22646,0,0.04388934746384621,0.8595842747415908
22678,0,0.1251145899295807,0.8611879550550382
22731,1,0.9394917488098145,0.8836129066359687
22783,0,0.027850458398461342,0.8491767337943175
22785,0,0.3873319625854492,0.8629385763656975
22807,1,0.17551761865615845,0.8516738494082075
22816,1,0.8283641934394836,0.8660909480534599
22955,1,0.5368789434432983,0.8514806354721709
23081,0,0.2328183948993683,0.8647025110558686
23154,0,0.04911958426237106,0.8620542633203057
23413,0,0.6818768382072449,0.872447376482708
23508,0,0.704974353313446,0.8670052492915152
23553,0,0.3983084261417389,0.8686372823954615
23635,1,0.8470346927642822,0.855705563029237
23639,1,0.13053324818611145,0.8346134358670615
23656,0,0.2188606858253479,0.8640671339877967
23660,1,0.9337185621261597,0.8853052801069551
23710,0,0.06368792802095413,0.8544918092119889
23840,0,0.172633558511734,0.8519100679091409
23879,0,0.29767560958862305,0.8603004602014633
23986,0,0.03918496146798134,0.8554962803125022
24055,0,0.4512823224067688,0.8669932201116965
24065,1,0.5696346163749695,0.8728141063303319
24072,0,0.10772320628166199,0.8776062286071453
24090,0,0.754163920879364,0.8587318329399557
24103,1,0.6569823622703552,0.8795038925310961
24137,0,0.6986349821090698,0.8782478695500391
24217,0,0.15642930567264557,0.8529358733211952
24270,0,0.49824026226997375,0.8562851932264981
24337,0,0.040117718279361725,0.8776205194938723
24388,1,0.5168464779853821,0.8783339482084339
24407,0,0.20959608256816864,0.8650935269382383
24418,0,0.09000451862812042,0.847778996761047
24439,0,0.7205653190612793,0.8826786889021019
24529,0,0.06655190140008926,0.8401149985148106
24612,1,0.41745349764823914,0.8618953730302495
24707,1,0.5751489400863647,0.8798861257208958
24822,0,0.6329590082168579,0.870261865744883
24838,1,0.7341258525848389,0.8641599937383313
24857,0,0.06556890904903412,0.8653637512606787
24867,0,0.5052042603492737,0.86018507065796
